Token_ID,Token,POS,Number,Case,Gender,Person,Tense,Voice,Mood,Lemma
Sen_21,ut,CONJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ut
Sen_21,idgni,NOUN,Sg.,Dat.,m,NaN,NaN,NaN,NaN,ignis
Sen_21,cremaretur,VERB,Sg.,NaN,NaN,3,Imp.,pass.,subj.,cremo
Sen_21,.,PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,.
Sen_22,Die,NOUN,Sg.,Abl.,f,NaN,NaN,NaN,NaN,dies
Sen_22,constituta,VERB,Sg.,Abl.,f,NaN,Perf.,pass.,part.,constituo
Sen_22,causae,NOUN,Sg.,Gen.,f,NaN,NaN,NaN,NaN,causa
Sen_22,dictionis,NOUN,Sg.,Gen.,f,NaN,NaN,NaN,NaN,dictio
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,Orgetorix,NOUN,Sg.,Nom.,m,NaN,NaN,NaN,NaN,Orgetorix
Sen_22,ad,PREP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ad
Sen_22,iudicium,NOUN,Sg.,Acc.,n,NaN,NaN,NaN,NaN,iudicium
Sen_22,omnem,ADJ,Sg.,Acc.,f,NaN,NaN,NaN,NaN,omnis
Sen_22,suam,PRON,Sg.,Acc.,f,NaN,NaN,NaN,NaN,suus
Sen_22,familiam,NOUN,Sg.,Acc.,f,NaN,NaN,NaN,NaN,familia
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,ad,PREP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ad
Sen_22,hominum,NOUN,Pl.,Gen.,m,NaN,NaN,NaN,NaN,homo
Sen_22,millia,NOUN,Pl.,Acc.,n,NaN,NaN,NaN,NaN,mille
Sen_22,decem,NUM,NaN,NaN,NaN,NaN,NaN,NaN,NaN,decem
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,undique,ADV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,undique
Sen_22,coegit,VERB,Sg.,NaN,NaN,3,Perf.,act.,ind.,cogo
Sen_22,;,PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,;
Sen_22,et,CONJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,et
Sen_22,onmes,PRON,Pl.,Acc.,m,NaN,NaN,NaN,NaN,omnis
Sen_22,clientes,NOUN,Pl.,Acc.,m,NaN,NaN,NaN,NaN,cliens
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,obaeratosque,ADJ,Pl.,Acc.,m,NaN,NaN,NaN,NaN,obaeratus
Sen_22,suos,PRON,Pl.,Acc.,m,NaN,NaN,NaN,NaN,suus
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,quorum,PRON,Pl.,Gen.,m,NaN,NaN,NaN,NaN,qui
Sen_22,magnum,ADJ,Sg.,Acc.,m,NaN,NaN,NaN,NaN,magnus
Sen_22,numerum,NOUN,Sg.,Acc.,m,NaN,NaN,NaN,NaN,numerus
Sen_22,habebat,VERB,Sg.,NaN,NaN,3,Imp.,act.,ind.,habeo
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,eodem,ADV,NaN,NaN,NaN,NaN,NaN,NaN,NaN,eodem
Sen_22,conduxit,VERB,Sg.,NaN,NaN,3,Perf.,act.,ind.,conduco
Sen_22,:,PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,:
Sen_22,per,PREP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,per
Sen_22,eos,PRON,Pl.,Acc.,m,NaN,NaN,NaN,NaN,is
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,ne,CONJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ne
Sen_22,causam,NOUN,Sg.,Acc.,f,NaN,NaN,NaN,NaN,causa
Sen_22,diceret,VERB,Sg.,NaN,NaN,3,Imp.,act.,subj.,dico
Sen_22,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_22,se,PRON,Sg.,Acc.,m,NaN,NaN,NaN,NaN,sui
Sen_22,eripuit,VERB,Sg.,NaN,NaN,3,Perf.,act.,ind.,eripio
Sen_22,.,PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,.
Sen_23,Cum,CONJ,NaN,NaN,NaN,NaN,NaN,NaN,NaN,cum
Sen_23,civitas,NOUN,Sg.,Nom.,f,NaN,NaN,NaN,NaN,civitas
Sen_23,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_23,ob,PREP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ob
Sen_23,eam,PRON,Sg.,Acc.,f,NaN,NaN,NaN,NaN,is
Sen_23,rem,NOUN,Sg.,Acc.,f,NaN,NaN,NaN,NaN,res
Sen_23,incitata,VERB,Sg.,Nom.,f,NaN,Perf.,pass.,part.,incito
Sen_23,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_23,armis,NOUN,Pl.,Abl.,n,NaN,NaN,NaN,NaN,arma
Sen_23,ius,NOUN,Sg.,Acc.,n,NaN,NaN,NaN,NaN,ius
Sen_23,suum,PRON,Sg.,Acc.,n,NaN,NaN,NaN,NaN,suus
Sen_23,exequi,VERB,NaN,NaN,NaN,NaN,Praes.,dep.,inf.,exequor
Sen_23,conaretur,VERB,Sg.,NaN,NaN,3,Imp.,dep.,subj.,conor
Sen_23,",",PUNCT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,","
Sen_23,multitudinemque,NOUN,Sg.,Acc.,f,NaN,NaN,NaN,NaN,multitudo
Sen_23,hominum,NOUN,Pl.,Gen.,m,NaN,NaN,NaN,NaN,homo
Sen_23,ex,PREP,NaN,NaN,NaN,NaN,NaN,NaN,NaN,ex
Sen_23,agris,NOUN,Pl.,Abl.,m,NaN,NaN,NaN,NaN,ager
Sen_23,magistratus,NOUN,Pl.,Nom.,m,NaN,NaN,NaN,NaN,magistratus
Sen_23,cogerent,VERB,Pl.,NaN,NaN,3,Imp.,act.,subj.,cogo
